Date,Year,Quarter,QuarterLabel,Month,MonthName,MonthShort,YearMonth,Day,Weekday,WeekdayName,IsWeekend
2018-06-01,2018,2,Q2 2018,6,June,Jun,2018-06,1,5,Friday,False
2018-06-02,2018,2,Q2 2018,6,June,Jun,2018-06,2,6,Saturday,True
2018-06-03,2018,2,Q2 2018,6,June,Jun,2018-06,3,7,Sunday,True
2018-06-04,2018,2,Q2 2018,6,June,Jun,2018-06,4,1,Monday,False
2018-06-05,2018,2,Q2 2018,6,June,Jun,2018-06,5,2,Tuesday,False
2018-06-06,2018,2,Q2 2018,6,June,Jun,2018-06,6,3,Wednesday,False
2018-06-07,2018,2,Q2 2018,6,June,Jun,2018-06,7,4,Thursday,False
2018-06-08,2018,2,Q2 2018,6,June,Jun,2018-06,8,5,Friday,False
2018-06-09,2018,2,Q2 2018,6,June,Jun,2018-06,9,6,Saturday,True
2018-06-10,2018,2,Q2 2018,6,June,Jun,2018-06,10,7,Sunday,True
2018-06-11,2018,2,Q2 2018,6,June,Jun,2018-06,11,1,Monday,False
2018-06-12,2018,2,Q2 2018,6,June,Jun,2018-06,12,2,Tuesday,False
2018-06-13,2018,2,Q2 2018,6,June,Jun,2018-06,13,3,Wednesday,False
2018-06-14,2018,2,Q2 2018,6,June,Jun,2018-06,14,4,Thursday,False
2018-06-15,2018,2,Q2 2018,6,June,Jun,2018-06,15,5,Friday,False
2018-06-16,2018,2,Q2 2018,6,June,Jun,2018-06,16,6,Saturday,True
2018-06-17,2018,2,Q2 2018,6,June,Jun,2018-06,17,7,Sunday,True
2018-06-18,2018,2,Q2 2018,6,June,Jun,2018-06,18,1,Monday,False
2018-06-19,2018,2,Q2 2018,6,June,Jun,2018-06,19,2,Tuesday,False
2018-06-20,2018,2,Q2 2018,6,June,Jun,2018-06,20,3,Wednesday,False
2018-06-21,2018,2,Q2 2018,6,June,Jun,2018-06,21,4,Thursday,False
2018-06-22,2018,2,Q2 2018,6,June,Jun,2018-06,22,5,Friday,False
2018-06-23,2018,2,Q2 2018,6,June,Jun,2018-06,23,6,Saturday,True
2018-06-24,2018,2,Q2 2018,6,June,Jun,2018-06,24,7,Sunday,True
2018-06-25,2018,2,Q2 2018,6,June,Jun,2018-06,25,1,Monday,False
2018-06-26,2018,2,Q2 2018,6,June,Jun,2018-06,26,2,Tuesday,False
2018-06-27,2018,2,Q2 2018,6,June,Jun,2018-06,27,3,Wednesday,False
2018-06-28,2018,2,Q2 2018,6,June,Jun,2018-06,28,4,Thursday,False
2018-06-29,2018,2,Q2 2018,6,June,Jun,2018-06,29,5,Friday,False
2018-06-30,2018,2,Q2 2018,6,June,Jun,2018-06,30,6,Saturday,True
2018-07-01,2018,3,Q3 2018,7,July,Jul,2018-07,1,7,Sunday,True
2018-07-02,2018,3,Q3 2018,7,July,Jul,2018-07,2,1,Monday,False
2018-07-03,2018,3,Q3 2018,7,July,Jul,2018-07,3,2,Tuesday,False
2018-07-04,2018,3,Q3 2018,7,July,Jul,2018-07,4,3,Wednesday,False
2018-07-05,2018,3,Q3 2018,7,July,Jul,2018-07,5,4,Thursday,False
2018-07-06,2018,3,Q3 2018,7,July,Jul,2018-07,6,5,Friday,False
2018-07-07,2018,3,Q3 2018,7,July,Jul,2018-07,7,6,Saturday,True
2018-07-08,2018,3,Q3 2018,7,July,Jul,2018-07,8,7,Sunday,True
2018-07-09,2018,3,Q3 2018,7,July,Jul,2018-07,9,1,Monday,False
2018-07-10,2018,3,Q3 2018,7,July,Jul,2018-07,10,2,Tuesday,False
2018-07-11,2018,3,Q3 2018,7,July,Jul,2018-07,11,3,Wednesday,False
2018-07-12,2018,3,Q3 2018,7,July,Jul,2018-07,12,4,Thursday,False
2018-07-13,2018,3,Q3 2018,7,July,Jul,2018-07,13,5,Friday,False
2018-07-14,2018,3,Q3 2018,7,July,Jul,2018-07,14,6,Saturday,True
2018-07-15,2018,3,Q3 2018,7,July,Jul,2018-07,15,7,Sunday,True
2018-07-16,2018,3,Q3 2018,7,July,Jul,2018-07,16,1,Monday,False
2018-07-17,2018,3,Q3 2018,7,July,Jul,2018-07,17,2,Tuesday,False
2018-07-18,2018,3,Q3 2018,7,July,Jul,2018-07,18,3,Wednesday,False
2018-07-19,2018,3,Q3 2018,7,July,Jul,2018-07,19,4,Thursday,False
2018-07-20,2018,3,Q3 2018,7,July,Jul,2018-07,20,5,Friday,False
2018-07-21,2018,3,Q3 2018,7,July,Jul,2018-07,21,6,Saturday,True
2018-07-22,2018,3,Q3 2018,7,July,Jul,2018-07,22,7,Sunday,True
2018-07-23,2018,3,Q3 2018,7,July,Jul,2018-07,23,1,Monday,False
2018-07-24,2018,3,Q3 2018,7,July,Jul,2018-07,24,2,Tuesday,False
2018-07-25,2018,3,Q3 2018,7,July,Jul,2018-07,25,3,Wednesday,False
2018-07-26,2018,3,Q3 2018,7,July,Jul,2018-07,26,4,Thursday,False
2018-07-27,2018,3,Q3 2018,7,July,Jul,2018-07,27,5,Friday,False
2018-07-28,2018,3,Q3 2018,7,July,Jul,2018-07,28,6,Saturday,True
2018-07-29,2018,3,Q3 2018,7,July,Jul,2018-07,29,7,Sunday,True
2018-07-30,2018,3,Q3 2018,7,July,Jul,2018-07,30,1,Monday,False
2018-07-31,2018,3,Q3 2018,7,July,Jul,2018-07,31,2,Tuesday,False
2018-08-01,2018,3,Q3 2018,8,August,Aug,2018-08,1,3,Wednesday,False
2018-08-02,2018,3,Q3 2018,8,August,Aug,2018-08,2,4,Thursday,False
2018-08-03,2018,3,Q3 2018,8,August,Aug,2018-08,3,5,Friday,False
2018-08-04,2018,3,Q3 2018,8,August,Aug,2018-08,4,6,Saturday,True
2018-08-05,2018,3,Q3 2018,8,August,Aug,2018-08,5,7,Sunday,True
2018-08-06,2018,3,Q3 2018,8,August,Aug,2018-08,6,1,Monday,False
2018-08-07,2018,3,Q3 2018,8,August,Aug,2018-08,7,2,Tuesday,False
2018-08-08,2018,3,Q3 2018,8,August,Aug,2018-08,8,3,Wednesday,False
2018-08-09,2018,3,Q3 2018,8,August,Aug,2018-08,9,4,Thursday,False
2018-08-10,2018,3,Q3 2018,8,August,Aug,2018-08,10,5,Friday,False
2018-08-11,2018,3,Q3 2018,8,August,Aug,2018-08,11,6,Saturday,True
2018-08-12,2018,3,Q3 2018,8,August,Aug,2018-08,12,7,Sunday,True
2018-08-13,2018,3,Q3 2018,8,August,Aug,2018-08,13,1,Monday,False
2018-08-14,2018,3,Q3 2018,8,August,Aug,2018-08,14,2,Tuesday,False
2018-08-15,2018,3,Q3 2018,8,August,Aug,2018-08,15,3,Wednesday,False
2018-08-16,2018,3,Q3 2018,8,August,Aug,2018-08,16,4,Thursday,False
2018-08-17,2018,3,Q3 2018,8,August,Aug,2018-08,17,5,Friday,False
2018-08-18,2018,3,Q3 2018,8,August,Aug,2018-08,18,6,Saturday,True
2018-08-19,2018,3,Q3 2018,8,August,Aug,2018-08,19,7,Sunday,True
2018-08-20,2018,3,Q3 2018,8,August,Aug,2018-08,20,1,Monday,False
2018-08-21,2018,3,Q3 2018,8,August,Aug,2018-08,21,2,Tuesday,False
2018-08-22,2018,3,Q3 2018,8,August,Aug,2018-08,22,3,Wednesday,False
2018-08-23,2018,3,Q3 2018,8,August,Aug,2018-08,23,4,Thursday,False
2018-08-24,2018,3,Q3 2018,8,August,Aug,2018-08,24,5,Friday,False
2018-08-25,2018,3,Q3 2018,8,August,Aug,2018-08,25,6,Saturday,True
2018-08-26,2018,3,Q3 2018,8,August,Aug,2018-08,26,7,Sunday,True
2018-08-27,2018,3,Q3 2018,8,August,Aug,2018-08,27,1,Monday,False
2018-08-28,2018,3,Q3 2018,8,August,Aug,2018-08,28,2,Tuesday,False
2018-08-29,2018,3,Q3 2018,8,August,Aug,2018-08,29,3,Wednesday,False
2018-08-30,2018,3,Q3 2018,8,August,Aug,2018-08,30,4,Thursday,False
2018-08-31,2018,3,Q3 2018,8,August,Aug,2018-08,31,5,Friday,False
2018-09-01,2018,3,Q3 2018,9,September,Sep,2018-09,1,6,Saturday,True
2018-09-02,2018,3,Q3 2018,9,September,Sep,2018-09,2,7,Sunday,True
2018-09-03,2018,3,Q3 2018,9,September,Sep,2018-09,3,1,Monday,False
2018-09-04,2018,3,Q3 2018,9,September,Sep,2018-09,4,2,Tuesday,False
2018-09-05,2018,3,Q3 2018,9,September,Sep,2018-09,5,3,Wednesday,False
2018-09-06,2018,3,Q3 2018,9,September,Sep,2018-09,6,4,Thursday,False
2018-09-07,2018,3,Q3 2018,9,September,Sep,2018-09,7,5,Friday,False
2018-09-08,2018,3,Q3 2018,9,September,Sep,2018-09,8,6,Saturday,True
2018-09-09,2018,3,Q3 2018,9,September,Sep,2018-09,9,7,Sunday,True
2018-09-10,2018,3,Q3 2018,9,September,Sep,2018-09,10,1,Monday,False
2018-09-11,2018,3,Q3 2018,9,September,Sep,2018-09,11,2,Tuesday,False
2018-09-12,2018,3,Q3 2018,9,September,Sep,2018-09,12,3,Wednesday,False
2018-09-13,2018,3,Q3 2018,9,September,Sep,2018-09,13,4,Thursday,False
2018-09-14,2018,3,Q3 2018,9,September,Sep,2018-09,14,5,Friday,False
2018-09-15,2018,3,Q3 2018,9,September,Sep,2018-09,15,6,Saturday,True
2018-09-16,2018,3,Q3 2018,9,September,Sep,2018-09,16,7,Sunday,True
2018-09-17,2018,3,Q3 2018,9,September,Sep,2018-09,17,1,Monday,False
2018-09-18,2018,3,Q3 2018,9,September,Sep,2018-09,18,2,Tuesday,False
2018-09-19,2018,3,Q3 2018,9,September,Sep,2018-09,19,3,Wednesday,False
2018-09-20,2018,3,Q3 2018,9,September,Sep,2018-09,20,4,Thursday,False
2018-09-21,2018,3,Q3 2018,9,September,Sep,2018-09,21,5,Friday,False
2018-09-22,2018,3,Q3 2018,9,September,Sep,2018-09,22,6,Saturday,True
2018-09-23,2018,3,Q3 2018,9,September,Sep,2018-09,23,7,Sunday,True
2018-09-24,2018,3,Q3 2018,9,September,Sep,2018-09,24,1,Monday,False
2018-09-25,2018,3,Q3 2018,9,September,Sep,2018-09,25,2,Tuesday,False
2018-09-26,2018,3,Q3 2018,9,September,Sep,2018-09,26,3,Wednesday,False
2018-09-27,2018,3,Q3 2018,9,September,Sep,2018-09,27,4,Thursday,False
2018-09-28,2018,3,Q3 2018,9,September,Sep,2018-09,28,5,Friday,False
2018-09-29,2018,3,Q3 2018,9,September,Sep,2018-09,29,6,Saturday,True
2018-09-30,2018,3,Q3 2018,9,September,Sep,2018-09,30,7,Sunday,True
2018-10-01,2018,4,Q4 2018,10,October,Oct,2018-10,1,1,Monday,False
2018-10-02,2018,4,Q4 2018,10,October,Oct,2018-10,2,2,Tuesday,False
2018-10-03,2018,4,Q4 2018,10,October,Oct,2018-10,3,3,Wednesday,False
2018-10-04,2018,4,Q4 2018,10,October,Oct,2018-10,4,4,Thursday,False
2018-10-05,2018,4,Q4 2018,10,October,Oct,2018-10,5,5,Friday,False
2018-10-06,2018,4,Q4 2018,10,October,Oct,2018-10,6,6,Saturday,True
2018-10-07,2018,4,Q4 2018,10,October,Oct,2018-10,7,7,Sunday,True
2018-10-08,2018,4,Q4 2018,10,October,Oct,2018-10,8,1,Monday,False
2018-10-09,2018,4,Q4 2018,10,October,Oct,2018-10,9,2,Tuesday,False
2018-10-10,2018,4,Q4 2018,10,October,Oct,2018-10,10,3,Wednesday,False
2018-10-11,2018,4,Q4 2018,10,October,Oct,2018-10,11,4,Thursday,False
2018-10-12,2018,4,Q4 2018,10,October,Oct,2018-10,12,5,Friday,False
2018-10-13,2018,4,Q4 2018,10,October,Oct,2018-10,13,6,Saturday,True
2018-10-14,2018,4,Q4 2018,10,October,Oct,2018-10,14,7,Sunday,True
2018-10-15,2018,4,Q4 2018,10,October,Oct,2018-10,15,1,Monday,False
2018-10-16,2018,4,Q4 2018,10,October,Oct,2018-10,16,2,Tuesday,False
2018-10-17,2018,4,Q4 2018,10,October,Oct,2018-10,17,3,Wednesday,False
2018-10-18,2018,4,Q4 2018,10,October,Oct,2018-10,18,4,Thursday,False
2018-10-19,2018,4,Q4 2018,10,October,Oct,2018-10,19,5,Friday,False
2018-10-20,2018,4,Q4 2018,10,October,Oct,2018-10,20,6,Saturday,True
2018-10-21,2018,4,Q4 2018,10,October,Oct,2018-10,21,7,Sunday,True
2018-10-22,2018,4,Q4 2018,10,October,Oct,2018-10,22,1,Monday,False
2018-10-23,2018,4,Q4 2018,10,October,Oct,2018-10,23,2,Tuesday,False
2018-10-24,2018,4,Q4 2018,10,October,Oct,2018-10,24,3,Wednesday,False
2018-10-25,2018,4,Q4 2018,10,October,Oct,2018-10,25,4,Thursday,False
2018-10-26,2018,4,Q4 2018,10,October,Oct,2018-10,26,5,Friday,False
2018-10-27,2018,4,Q4 2018,10,October,Oct,2018-10,27,6,Saturday,True
2018-10-28,2018,4,Q4 2018,10,October,Oct,2018-10,28,7,Sunday,True
2018-10-29,2018,4,Q4 2018,10,October,Oct,2018-10,29,1,Monday,False
2018-10-30,2018,4,Q4 2018,10,October,Oct,2018-10,30,2,Tuesday,False
2018-10-31,2018,4,Q4 2018,10,October,Oct,2018-10,31,3,Wednesday,False
2018-11-01,2018,4,Q4 2018,11,November,Nov,2018-11,1,4,Thursday,False
2018-11-02,2018,4,Q4 2018,11,November,Nov,2018-11,2,5,Friday,False
2018-11-03,2018,4,Q4 2018,11,November,Nov,2018-11,3,6,Saturday,True
2018-11-04,2018,4,Q4 2018,11,November,Nov,2018-11,4,7,Sunday,True
2018-11-05,2018,4,Q4 2018,11,November,Nov,2018-11,5,1,Monday,False
2018-11-06,2018,4,Q4 2018,11,November,Nov,2018-11,6,2,Tuesday,False
2018-11-07,2018,4,Q4 2018,11,November,Nov,2018-11,7,3,Wednesday,False
2018-11-08,2018,4,Q4 2018,11,November,Nov,2018-11,8,4,Thursday,False
2018-11-09,2018,4,Q4 2018,11,November,Nov,2018-11,9,5,Friday,False
2018-11-10,2018,4,Q4 2018,11,November,Nov,2018-11,10,6,Saturday,True
2018-11-11,2018,4,Q4 2018,11,November,Nov,2018-11,11,7,Sunday,True
2018-11-12,2018,4,Q4 2018,11,November,Nov,2018-11,12,1,Monday,False
2018-11-13,2018,4,Q4 2018,11,November,Nov,2018-11,13,2,Tuesday,False
2018-11-14,2018,4,Q4 2018,11,November,Nov,2018-11,14,3,Wednesday,False
2018-11-15,2018,4,Q4 2018,11,November,Nov,2018-11,15,4,Thursday,False
2018-11-16,2018,4,Q4 2018,11,November,Nov,2018-11,16,5,Friday,False
2018-11-17,2018,4,Q4 2018,11,November,Nov,2018-11,17,6,Saturday,True
2018-11-18,2018,4,Q4 2018,11,November,Nov,2018-11,18,7,Sunday,True
2018-11-19,2018,4,Q4 2018,11,November,Nov,2018-11,19,1,Monday,False
2018-11-20,2018,4,Q4 2018,11,November,Nov,2018-11,20,2,Tuesday,False
2018-11-21,2018,4,Q4 2018,11,November,Nov,2018-11,21,3,Wednesday,False
2018-11-22,2018,4,Q4 2018,11,November,Nov,2018-11,22,4,Thursday,False
2018-11-23,2018,4,Q4 2018,11,November,Nov,2018-11,23,5,Friday,False
2018-11-24,2018,4,Q4 2018,11,November,Nov,2018-11,24,6,Saturday,True
2018-11-25,2018,4,Q4 2018,11,November,Nov,2018-11,25,7,Sunday,True
2018-11-26,2018,4,Q4 2018,11,November,Nov,2018-11,26,1,Monday,False
2018-11-27,2018,4,Q4 2018,11,November,Nov,2018-11,27,2,Tuesday,False
2018-11-28,2018,4,Q4 2018,11,November,Nov,2018-11,28,3,Wednesday,False
2018-11-29,2018,4,Q4 2018,11,November,Nov,2018-11,29,4,Thursday,False
2018-11-30,2018,4,Q4 2018,11,November,Nov,2018-11,30,5,Friday,False
2018-12-01,2018,4,Q4 2018,12,December,Dec,2018-12,1,6,Saturday,True
2018-12-02,2018,4,Q4 2018,12,December,Dec,2018-12,2,7,Sunday,True
2018-12-03,2018,4,Q4 2018,12,December,Dec,2018-12,3,1,Monday,False
2018-12-04,2018,4,Q4 2018,12,December,Dec,2018-12,4,2,Tuesday,False
2018-12-05,2018,4,Q4 2018,12,December,Dec,2018-12,5,3,Wednesday,False
2018-12-06,2018,4,Q4 2018,12,December,Dec,2018-12,6,4,Thursday,False
2018-12-07,2018,4,Q4 2018,12,December,Dec,2018-12,7,5,Friday,False
2018-12-08,2018,4,Q4 2018,12,December,Dec,2018-12,8,6,Saturday,True
2018-12-09,2018,4,Q4 2018,12,December,Dec,2018-12,9,7,Sunday,True
2018-12-10,2018,4,Q4 2018,12,December,Dec,2018-12,10,1,Monday,False
2018-12-11,2018,4,Q4 2018,12,December,Dec,2018-12,11,2,Tuesday,False
2018-12-12,2018,4,Q4 2018,12,December,Dec,2018-12,12,3,Wednesday,False
2018-12-13,2018,4,Q4 2018,12,December,Dec,2018-12,13,4,Thursday,False
2018-12-14,2018,4,Q4 2018,12,December,Dec,2018-12,14,5,Friday,False
2018-12-15,2018,4,Q4 2018,12,December,Dec,2018-12,15,6,Saturday,True
2018-12-16,2018,4,Q4 2018,12,December,Dec,2018-12,16,7,Sunday,True
2018-12-17,2018,4,Q4 2018,12,December,Dec,2018-12,17,1,Monday,False
2018-12-18,2018,4,Q4 2018,12,December,Dec,2018-12,18,2,Tuesday,False
2018-12-19,2018,4,Q4 2018,12,December,Dec,2018-12,19,3,Wednesday,False
2018-12-20,2018,4,Q4 2018,12,December,Dec,2018-12,20,4,Thursday,False
2018-12-21,2018,4,Q4 2018,12,December,Dec,2018-12,21,5,Friday,False
2018-12-22,2018,4,Q4 2018,12,December,Dec,2018-12,22,6,Saturday,True
2018-12-23,2018,4,Q4 2018,12,December,Dec,2018-12,23,7,Sunday,True
2018-12-24,2018,4,Q4 2018,12,December,Dec,2018-12,24,1,Monday,False
2018-12-25,2018,4,Q4 2018,12,December,Dec,2018-12,25,2,Tuesday,False
2018-12-26,2018,4,Q4 2018,12,December,Dec,2018-12,26,3,Wednesday,False
2018-12-27,2018,4,Q4 2018,12,December,Dec,2018-12,27,4,Thursday,False
2018-12-28,2018,4,Q4 2018,12,December,Dec,2018-12,28,5,Friday,False
2018-12-29,2018,4,Q4 2018,12,December,Dec,2018-12,29,6,Saturday,True
2018-12-30,2018,4,Q4 2018,12,December,Dec,2018-12,30,7,Sunday,True
2018-12-31,2018,4,Q4 2018,12,December,Dec,2018-12,31,1,Monday,False
2019-01-01,2019,1,Q1 2019,1,January,Jan,2019-01,1,2,Tuesday,False
2019-01-02,2019,1,Q1 2019,1,January,Jan,2019-01,2,3,Wednesday,False
2019-01-03,2019,1,Q1 2019,1,January,Jan,2019-01,3,4,Thursday,False
2019-01-04,2019,1,Q1 2019,1,January,Jan,2019-01,4,5,Friday,False
2019-01-05,2019,1,Q1 2019,1,January,Jan,2019-01,5,6,Saturday,True
2019-01-06,2019,1,Q1 2019,1,January,Jan,2019-01,6,7,Sunday,True
2019-01-07,2019,1,Q1 2019,1,January,Jan,2019-01,7,1,Monday,False
2019-01-08,2019,1,Q1 2019,1,January,Jan,2019-01,8,2,Tuesday,False
2019-01-09,2019,1,Q1 2019,1,January,Jan,2019-01,9,3,Wednesday,False
2019-01-10,2019,1,Q1 2019,1,January,Jan,2019-01,10,4,Thursday,False
2019-01-11,2019,1,Q1 2019,1,January,Jan,2019-01,11,5,Friday,False
2019-01-12,2019,1,Q1 2019,1,January,Jan,2019-01,12,6,Saturday,True
2019-01-13,2019,1,Q1 2019,1,January,Jan,2019-01,13,7,Sunday,True
2019-01-14,2019,1,Q1 2019,1,January,Jan,2019-01,14,1,Monday,False
2019-01-15,2019,1,Q1 2019,1,January,Jan,2019-01,15,2,Tuesday,False
2019-01-16,2019,1,Q1 2019,1,January,Jan,2019-01,16,3,Wednesday,False
2019-01-17,2019,1,Q1 2019,1,January,Jan,2019-01,17,4,Thursday,False
2019-01-18,2019,1,Q1 2019,1,January,Jan,2019-01,18,5,Friday,False
2019-01-19,2019,1,Q1 2019,1,January,Jan,2019-01,19,6,Saturday,True
2019-01-20,2019,1,Q1 2019,1,January,Jan,2019-01,20,7,Sunday,True
2019-01-21,2019,1,Q1 2019,1,January,Jan,2019-01,21,1,Monday,False
2019-01-22,2019,1,Q1 2019,1,January,Jan,2019-01,22,2,Tuesday,False
2019-01-23,2019,1,Q1 2019,1,January,Jan,2019-01,23,3,Wednesday,False
2019-01-24,2019,1,Q1 2019,1,January,Jan,2019-01,24,4,Thursday,False
2019-01-25,2019,1,Q1 2019,1,January,Jan,2019-01,25,5,Friday,False
2019-01-26,2019,1,Q1 2019,1,January,Jan,2019-01,26,6,Saturday,True
2019-01-27,2019,1,Q1 2019,1,January,Jan,2019-01,27,7,Sunday,True
2019-01-28,2019,1,Q1 2019,1,January,Jan,2019-01,28,1,Monday,False
2019-01-29,2019,1,Q1 2019,1,January,Jan,2019-01,29,2,Tuesday,False
2019-01-30,2019,1,Q1 2019,1,January,Jan,2019-01,30,3,Wednesday,False
2019-01-31,2019,1,Q1 2019,1,January,Jan,2019-01,31,4,Thursday,False
2019-02-01,2019,1,Q1 2019,2,February,Feb,2019-02,1,5,Friday,False
2019-02-02,2019,1,Q1 2019,2,February,Feb,2019-02,2,6,Saturday,True
2019-02-03,2019,1,Q1 2019,2,February,Feb,2019-02,3,7,Sunday,True
2019-02-04,2019,1,Q1 2019,2,February,Feb,2019-02,4,1,Monday,False
2019-02-05,2019,1,Q1 2019,2,February,Feb,2019-02,5,2,Tuesday,False
2019-02-06,2019,1,Q1 2019,2,February,Feb,2019-02,6,3,Wednesday,False
2019-02-07,2019,1,Q1 2019,2,February,Feb,2019-02,7,4,Thursday,False
2019-02-08,2019,1,Q1 2019,2,February,Feb,2019-02,8,5,Friday,False
2019-02-09,2019,1,Q1 2019,2,February,Feb,2019-02,9,6,Saturday,True
2019-02-10,2019,1,Q1 2019,2,February,Feb,2019-02,10,7,Sunday,True
2019-02-11,2019,1,Q1 2019,2,February,Feb,2019-02,11,1,Monday,False
2019-02-12,2019,1,Q1 2019,2,February,Feb,2019-02,12,2,Tuesday,False
2019-02-13,2019,1,Q1 2019,2,February,Feb,2019-02,13,3,Wednesday,False
2019-02-14,2019,1,Q1 2019,2,February,Feb,2019-02,14,4,Thursday,False
2019-02-15,2019,1,Q1 2019,2,February,Feb,2019-02,15,5,Friday,False
2019-02-16,2019,1,Q1 2019,2,February,Feb,2019-02,16,6,Saturday,True
2019-02-17,2019,1,Q1 2019,2,February,Feb,2019-02,17,7,Sunday,True
2019-02-18,2019,1,Q1 2019,2,February,Feb,2019-02,18,1,Monday,False
2019-02-19,2019,1,Q1 2019,2,February,Feb,2019-02,19,2,Tuesday,False
2019-02-20,2019,1,Q1 2019,2,February,Feb,2019-02,20,3,Wednesday,False
2019-02-21,2019,1,Q1 2019,2,February,Feb,2019-02,21,4,Thursday,False
2019-02-22,2019,1,Q1 2019,2,February,Feb,2019-02,22,5,Friday,False
2019-02-23,2019,1,Q1 2019,2,February,Feb,2019-02,23,6,Saturday,True
2019-02-24,2019,1,Q1 2019,2,February,Feb,2019-02,24,7,Sunday,True
2019-02-25,2019,1,Q1 2019,2,February,Feb,2019-02,25,1,Monday,False
2019-02-26,2019,1,Q1 2019,2,February,Feb,2019-02,26,2,Tuesday,False
2019-02-27,2019,1,Q1 2019,2,February,Feb,2019-02,27,3,Wednesday,False
2019-02-28,2019,1,Q1 2019,2,February,Feb,2019-02,28,4,Thursday,False
2019-03-01,2019,1,Q1 2019,3,March,Mar,2019-03,1,5,Friday,False
2019-03-02,2019,1,Q1 2019,3,March,Mar,2019-03,2,6,Saturday,True
2019-03-03,2019,1,Q1 2019,3,March,Mar,2019-03,3,7,Sunday,True
2019-03-04,2019,1,Q1 2019,3,March,Mar,2019-03,4,1,Monday,False
2019-03-05,2019,1,Q1 2019,3,March,Mar,2019-03,5,2,Tuesday,False
2019-03-06,2019,1,Q1 2019,3,March,Mar,2019-03,6,3,Wednesday,False
2019-03-07,2019,1,Q1 2019,3,March,Mar,2019-03,7,4,Thursday,False
2019-03-08,2019,1,Q1 2019,3,March,Mar,2019-03,8,5,Friday,False
2019-03-09,2019,1,Q1 2019,3,March,Mar,2019-03,9,6,Saturday,True
2019-03-10,2019,1,Q1 2019,3,March,Mar,2019-03,10,7,Sunday,True
2019-03-11,2019,1,Q1 2019,3,March,Mar,2019-03,11,1,Monday,False
2019-03-12,2019,1,Q1 2019,3,March,Mar,2019-03,12,2,Tuesday,False
2019-03-13,2019,1,Q1 2019,3,March,Mar,2019-03,13,3,Wednesday,False
2019-03-14,2019,1,Q1 2019,3,March,Mar,2019-03,14,4,Thursday,False
2019-03-15,2019,1,Q1 2019,3,March,Mar,2019-03,15,5,Friday,False
2019-03-16,2019,1,Q1 2019,3,March,Mar,2019-03,16,6,Saturday,True
2019-03-17,2019,1,Q1 2019,3,March,Mar,2019-03,17,7,Sunday,True
2019-03-18,2019,1,Q1 2019,3,March,Mar,2019-03,18,1,Monday,False
2019-03-19,2019,1,Q1 2019,3,March,Mar,2019-03,19,2,Tuesday,False
2019-03-20,2019,1,Q1 2019,3,March,Mar,2019-03,20,3,Wednesday,False
2019-03-21,2019,1,Q1 2019,3,March,Mar,2019-03,21,4,Thursday,False
2019-03-22,2019,1,Q1 2019,3,March,Mar,2019-03,22,5,Friday,False
2019-03-23,2019,1,Q1 2019,3,March,Mar,2019-03,23,6,Saturday,True
2019-03-24,2019,1,Q1 2019,3,March,Mar,2019-03,24,7,Sunday,True
2019-03-25,2019,1,Q1 2019,3,March,Mar,2019-03,25,1,Monday,False
2019-03-26,2019,1,Q1 2019,3,March,Mar,2019-03,26,2,Tuesday,False
2019-03-27,2019,1,Q1 2019,3,March,Mar,2019-03,27,3,Wednesday,False
2019-03-28,2019,1,Q1 2019,3,March,Mar,2019-03,28,4,Thursday,False
2019-03-29,2019,1,Q1 2019,3,March,Mar,2019-03,29,5,Friday,False
2019-03-30,2019,1,Q1 2019,3,March,Mar,2019-03,30,6,Saturday,True
2019-03-31,2019,1,Q1 2019,3,March,Mar,2019-03,31,7,Sunday,True
2019-04-01,2019,2,Q2 2019,4,April,Apr,2019-04,1,1,Monday,False
2019-04-02,2019,2,Q2 2019,4,April,Apr,2019-04,2,2,Tuesday,False
2019-04-03,2019,2,Q2 2019,4,April,Apr,2019-04,3,3,Wednesday,False
2019-04-04,2019,2,Q2 2019,4,April,Apr,2019-04,4,4,Thursday,False
2019-04-05,2019,2,Q2 2019,4,April,Apr,2019-04,5,5,Friday,False
2019-04-06,2019,2,Q2 2019,4,April,Apr,2019-04,6,6,Saturday,True
2019-04-07,2019,2,Q2 2019,4,April,Apr,2019-04,7,7,Sunday,True
2019-04-08,2019,2,Q2 2019,4,April,Apr,2019-04,8,1,Monday,False
2019-04-09,2019,2,Q2 2019,4,April,Apr,2019-04,9,2,Tuesday,False
2019-04-10,2019,2,Q2 2019,4,April,Apr,2019-04,10,3,Wednesday,False
2019-04-11,2019,2,Q2 2019,4,April,Apr,2019-04,11,4,Thursday,False
2019-04-12,2019,2,Q2 2019,4,April,Apr,2019-04,12,5,Friday,False
2019-04-13,2019,2,Q2 2019,4,April,Apr,2019-04,13,6,Saturday,True
2019-04-14,2019,2,Q2 2019,4,April,Apr,2019-04,14,7,Sunday,True
2019-04-15,2019,2,Q2 2019,4,April,Apr,2019-04,15,1,Monday,False
2019-04-16,2019,2,Q2 2019,4,April,Apr,2019-04,16,2,Tuesday,False
2019-04-17,2019,2,Q2 2019,4,April,Apr,2019-04,17,3,Wednesday,False
2019-04-18,2019,2,Q2 2019,4,April,Apr,2019-04,18,4,Thursday,False
2019-04-19,2019,2,Q2 2019,4,April,Apr,2019-04,19,5,Friday,False
2019-04-20,2019,2,Q2 2019,4,April,Apr,2019-04,20,6,Saturday,True
